15,12,2011	1000:1000	-2,6	771,938	778,4		70,5	
15,12,2012	1000:1000	-19,05	773,425	780,262		67,25	
15,12,2013	1000:1000	-0,4	755,375	761,663	0,55	88,5	
15,12,2014	1000:1000	1,3625	765,65	771,9	-0,025	57,5	
15,12,2015	1000:1000	-1,9	759,525	766,787	-0,5875	63,125	
15,12,2016	1000:1000	0,8	757,125	763,375	0,2125	73,375	
15,12,2017	1000:1000	-11,5125	768,275	774,8	-0,0142857	82,375	
15,12,2018	1000:1000	0,8375	765,163	771,45	0,171429	91,875	
15,12,2019	1000:1000	-1,5	767,737	774,062	-0,2	85	
15,12,2020	1000:1000	-9,65	771,888	778,475	0,2125	66,25	
15,12,2021	1000:1000	-0,675	772,837	779,237	-0,371429	82,875	
15,12,2022	1000:1000	0,2	762,775	769,062	0,2625	55,625	
16,1,2006	1000:1000	-4,6375	754,9	761,2		82,625	
16,1,2007	1000:1000	0,95	759,987	766,225		88,375	
16,1,2008	1000:1000	-10,3	769,25	775,838		71,75	
16,1,2009	1000:1000	-6,9	767,912	774,388		89,25	
16,1,2010	1000:1000	-5,05	762,988	769,425		75,625	
16,1,2011	1000:1000	-3,9375	760,613	766,95		52,375	
16,1,2012	1000:1000	-3,025	763,05	769,375		83,875	
16,1,2013	1000:1000	-6,2375	770,975	777,525	0,3	69,375	
16,1,2014	1000:1000	-2,3625	770,6	777	0,65	71,5	
16,1,2015	1000:1000	1,2	759,163	765,4	-1,275	61,5	
16,1,2016	1000:1000	1,37143	762,243	768,5	1,18333	67,2857	
16,1,2017	1000:1000	-4,35	764,075	770,475	0,1	60,125	
16,1,2018	1000:1000	-12,85	769,113	775,737	-0,0625	73,5	
16,1,2019	1000:1000	-0,0375	759,262	765,538	-0,2625	73	
16,1,2020	1000:1000	-0,1875	772,25	778,6	0,2125	64,625	
16,1,2021	1000:1000	3,1375	755,475	761,637	1,2125	57	
16,1,2022	1000:1000	0,7375	752,087	758,262	1,525	79,75	
16,1,2023	1000:1000	-7	770,1	776,637	-0,375	43,625	
16,2,2005	1000:1000	-8,57143	773,688	780,312		68,2857	
16,2,2006	1000:1000	3,2875	750,45	756,575		86,625	
16,2,2007	1000:1000	2,2	758,288	764,512		73,5	
16,2,2008	1000:1000	-2,45	760,862	767,212		78	
16,2,2009	1000:1000	4,3	761,488	767,65		67,25	
16,2,2010	1000:1000	-6,3375	758,55	764,95		66,375	
16,2,2011	1000:1000	-0,9875	750,612	756,8		75,5	
16,2,2012	1000:1000	-6,65	759,138	764,625		62,75	
16,2,2013	1000:1000	2,1375	760,337	766,587	-1,025	46,875	
16,2,2014	1000:1000	-4,475	762,15	768,525	-0,7125	66,5	
16,2,2015	1000:1000	-0,3125	759,2	765,487	-0,2625	72,375	
16,2,2016	1000:1000	-1,9	769,338	775,712	0,6125	56,5	
16,2,2017	1000:1000	-0,35	755,712	761,875	0,1375	65,75	
16,2,2018	1000:1000	-6,9625	772,838	779,363	0,1125	60,625	
16,2,2019	1000:1000	-0,3375	756,587	762,837	-0,975	72,375	
16,2,2020	1000:1000	-0,2375	770,525	776,912	-0,175	80,5	
16,2,2021	1000:1000	1,8125	758,55	764,812	-0,2375	63,625	
16,2,2022	1000:1000	-1,55	768,737	775,112	-0,0625	69,75	
16,2,2023	1000:1000	2,7375	757,075	763,262	0,1125	62,25	
16,3,2005	1000:1000	7,9625	759,888	765,975		57,5	
16,3,2006	1000:1000	3,925	763,95	770,163		63	
16,3,2007	1000:1000	13,4	748,763	754,638		36,625	
16,3,2008	1000:1000	10,6125	777,35	755,163		60,25	
16,3,2009	1000:1000	7,625	754,613	760,713		68,625	
16,3,2010	1000:1000	15,2125	745,4	751,175		61,25	
16,3,2011	1000:1000	0,2375	770,075	775,85		60,1429	
16,3,2012	1000:1000	2,1375	752,475	758,588		78,625	
16,3,2013	1000:1000	3,6875	764,913	771,125	-0,45	59,625	
16,3,2014	1000:1000	6,0875	760,15	766,288	-0,575	61	
16,3,2015	1000:1000	2,3375	765,312	771,125	-0,25	59,125	
16,3,2016	1000:1000	5,34286	751,857	757,914	-0,616667	56	
16,3,2017	1000:1000	6,1375	759,362	765,475	-0,1125	45,75	
16,3,2018	1000:1000	3,1625	759,963	766,163	-0,6375	51,125	
16,3,2019	1000:1000	7,3875	755,075	761,125	-0,814286	55,625	
16,3,2020	1000:1000	14,025	755,737	761,712	0,8875	52,875	
16,3,2021	1000:1000	-2,5	767,775	774,138	-0,2	57,375	
16,3,2022	1000:1000	0,7	760,113	766,4	-0,942857	75,75	
16,3,2023	1000:1000	10,1375	760,5	766,537	-0,275	41	
16,4,2005	1000:1000	18,75	756,613	762,5		39,125	
16,4,2006	1000:1000	21,3143	754,157	759,929		35,1429	
16,4,2007	1000:1000	12,7375	754,013	759,925		83	
16,4,2008	1000:1000	12,6625	753,587	759,5		58,75	
16,4,2009	1000:1000	8,775	755,686	761,45		44,125	
16,4,2010	1000:1000	15,3571	761,786	767,714		49,1429	
16,4,2011	1000:1000	13,1375	760,787	766,825		44,75	
16,4,2012	1000:1000	21,975	754,025	759,825		39,5	
16,4,2013	1000:1000	9,225	760,325	766,375	0,0125	77,5	
16,4,2014	1000:1000	13,05	765,688	772,65	0,025	37,625	
16,4,2015	1000:1000	13,6875	760	765,975	-0,025	52,75	
16,4,2016	1000:1000	22,95	748	753,688	-0,5125	40,375	
16,4,2017	1000:1000	15,6375	758,45	764,35	0,7375	47,375	
16,4,2018	1000:1000	11,8	758,75	764,725	0,275	44,125	
16,4,2019	1000:1000	14,75	756,062	762	0,0125	51,125	
16,4,2020	1000:1000	14,075	757,613	763,587	-0,8125	40,125	
16,4,2021	1000:1000	19,1	756,137	761,962	0,2625	39,125	
16,4,2022	1000:1000	17,0125	756,5	762,4	0,242857	51,5	
16,4,2023	1000:1000	6,9625	755,15	761,225	0,9125	63,75	
16,5,2005	1000:1000	23,9	760,3	765,388		40,5	
16,5,2006	1000:1000	24,5125	753,912	759,613		54,125	
16,5,2007	1000:1000	18,4429	758,129	764		43,1429	
16,5,2008	1000:1000	21,75	757,538	763,325		51,875	
16,5,2009	1000:1000	23,775	757,038	762,763		49	
16,5,2010	1000:1000	21,5375	753,125	758,913		46,375	
16,5,2011	1000:1000	26,375	751,563	757,188		39,375	
16,5,2012	1000:1000	26,5125	750,857	756,543		36,875	
16,5,2013	1000:1000	25,1375	753,663	759,35	0,2625	36,25	
16,5,2014	1000:1000	26,5375	754,475	760,125	0,1	51,375	
16,5,2015	1000:1000	18,55	753,038	758,825	0,7125	76,5	
16,5,2016	1000:1000	22,1	751,337	757,075	-0,0375	53,375	
16,5,2017	1000:1000	19,0125	752	757,788	-0,214286	48,5	
16,5,2018	1000:1000	20,3875	755,15	760,963	-0,05	33,25	
16,5,2019	1000:1000	21,8625	752,675	758,375	-0,233333	60,875	
16,5,2020	1000:1000	23,075	753,812	759,55	-0,1125	45,5	
16,5,2021	1000:1000	23,9375	756,75	762,525	-0,1625	38,75	
16,5,2022	1000:1000	24,6	751,887	757,562	-0,6375	35,625	
16,5,2023	1000:1000	14,7875	750,087	755,9	0,171429	82,75	
16,6,2005	1000:1000	33,1375	750,662	756,2		40,875	
16,6,2006	1000:1000	27,725	756,637	762,288		48,625	
16,6,2007	1000:1000	26,2	753,686	759,262		31,5	
16,6,2008	1000:1000	29,3125	747,163	752,725		30,125	
16,6,2009	1000:1000	29,4125	753,413	759,037		36,125	
16,6,2010	1000:1000	30,8125	749,729	755,329		39,125	
16,6,2011	1000:1000	27,4625	751,812	757,45		62	
16,6,2012	1000:1000	31,8625	750,387	755,913		42,625	
16,6,2013	1000:1000	25,4375	753,587	759,275	0,4625	39,375	
16,6,2014	1000:1000	27,2875	759,162	764,862	-0,05	46,125	
16,6,2015	1000:1000	24,9125	754,812	760,5	-0,425	42,5	
16,6,2016	1000:1000	27,025	753,65	759,312	-0,3	41,625	
16,6,2017	1000:1000	29,2	747,25	752,85	-0,0875	37,375	
16,6,2018	1000:1000	27,05	751,825	757,462	-0,7125	27,875	
16,6,2019	1000:1000	24,45	753,312	759	0,05	33	
16,6,2020	1000:1000	22,6875	754,538	760,225	0,2875	44,375	
16,6,2021	1000:1000	29,3375	752,987	758,575	0,0875	31	
16,6,2022	1000:1000	27,325	751,887	757,5	0,2125	30,125	
16,6,2023	1000:1000	28,65	747,45	753,025	-0,2375	24,125	
16,7,2005	1000:1000	26,9125	754,7	760,438		38,375	
16,7,2006	1000:1000	27,8625	751,5	757,1		46,75	
16,7,2007	1000:1000	29,65	770,586	754,375		49,5714	
16,7,2008	1000:1000	28,7625	748,8	754,475		48,5	
16,7,2009	1000:1000	28,7	749,225	754,825		38,125	
16,7,2010	1000:1000	26,5625	748,15	753,875		56,25	
16,7,2011	1000:1000	29,15	749,737	755,337		40,625	
16,7,2012	1000:1000	31,8125	750,7	756,229		37,25	
16,7,2013	1000:1000	30,4375	751,65	757,225	-0,375	51,5	
16,7,2014	1000:1000	25,5875	763,712	769,513	-0,05	47,25	
16,7,2015	1000:1000	33,9875	746,062	751,55	-0,325	39,875	
16,7,2016	1000:1000	32	751,525	757,062	-0,2625	39,5	
16,7,2017	1000:1000	25,225	755,812	761,525	1,38778e-17	41,875	
16,7,2018	1000:1000	30,2875	746,75	752,288	-0,0375	38,125	
16,7,2019	1000:1000	31,2875	747,8	753,362	0,0375	34,375	
16,7,2020	1000:1000	30,8875	748,55	754,1	-0,2625	44,625	
16,7,2021	1000:1000	29,1125	752,65	758,25	0,0375	35,125	
16,7,2022	1000:1000	32,35	752,125	757,663	0,025	28,875	
16,7,2023	1000:1000	29,1125	750	755,55	-0,25	37,875	
16,8,2005	1000:1000	26,6143	751,871	757,5		41,2857	
16,8,2006	1000:1000	21,9375	758,037	763,812		39,125	
16,8,2007	1000:1000	24,4875	755,475	761,2		42,375	
16,8,2008	1000:1000	27,2875	753,912	759,587		41,875	
16,8,2009	1000:1000	27,8	752,613	758,238		44,5	
16,8,2010	1000:1000	28,025	753,188	758,812		47,625	
16,8,2011	1000:1000	28,875	748,9	754,5		43,25	
16,8,2012	1000:1000	26,2875	753,237	758,875		39	
16,8,2013	1000:1000	24,2714	755,625	761,325	-0,3125	47,5714	
16,8,2014	1000:1000	26,4625	753,038	758,675	-0,0125	46,375	
16,8,2015	1000:1000	24,325	752,2	757,875	-0,2625	45,375	
16,8,2016	1000:1000	27,325	753,35	759	0,075	35,25	
16,8,2017	1000:1000	23,975	754,4	760,1	0,475	37,625	
16,8,2018	1000:1000	28,0375	754,6	760,238	0,1125	37,375	
16,8,2019	1000:1000	21,8625	755,938	761,713	0,1875	49,5	
16,8,2020	1000:1000	23,575	751,288	756,987	0,4375	44,25	
16,8,2021	1000:1000	23,825	757,725	763,438	-0,175	41,25	
16,8,2022	1000:1000	27,7125	754,013	759,688	0,4	29,25	
16,8,2023	1000:1000	26,675	757,512	763,2	-0,2875	34,75	
16,9,2005	1000:1000	23,45	750,3	755,975		49,75	
16,9,2006	1000:1000	17,05	752,312	758,137		63,7143	
16,9,2007	1000:1000	18,8625	754,138	759,962		42,875	
16,9,2008	1000:1000	20,425	752,825	758,587		56,75	
16,9,2009	1000:1000	19,2	753,775	759,575		58,5	
16,9,2010	1000:1000	14,8	762,037	767,95		44,7143	
16,9,2011	1000:1000	17,5875	758,313	764,25		49,75	
16,9,2012	1000:1000	20,6875	757,712	763,488		49,125	
16,9,2013	1000:1000	17,5	757,812	763,712	-0,5	49	
16,9,2014	1000:1000	21,4625	753,188	758,95	-0,3625	42,875	
16,9,2015	1000:1000	18,125	757,187	763,037	-0,3875	51,5	
16,9,2016	1000:1000	20,7625	751,4	757,163	1,05	49,125	
16,9,2017	1000:1000	21,425	757,913	763,725	0,075	48,25	
16,9,2018	1000:1000	18,55	756,8	762,688	-0,1	37,5	
16,9,2019	1000:1000	19,975	758,875	764,688	-0,0125	48,125	
16,9,2020	1000:1000	17,325	754,613	760,462	1,38778e-17	49,125	
16,9,2021	1000:1000	23,325	753,25	759,025	-0,5875	39,875	
16,9,2022	1000:1000	21,0875	753,225	758,988	0,0625	42,375	
16,9,2023	1000:1000	17,5	758,887	764,775	-0,125	55,25	
16,10,2005	1000:1000	12,35	761,55	767,75		57,375	
16,10,2006	1000:1000	11,475	756,95	762,975		63	
16,10,2007	1000:1000	17,8125	756,875	762,75		37,75	
16,10,2008	1000:1000	12,575	759,013	764,988		58,25	
16,10,2009	1000:1000	10,7625	763,325	769,4		41	
16,10,2010	1000:1000	18,4	752,529	758,314		63,8571	
16,10,2011	1000:1000	14,2	759,475	765,375		61,875	
16,10,2012	1000:1000	10,825	764,763	770,825		61,125	
16,10,2013	1000:1000	6,475	766,913	773,1	0,05	60,25	
16,10,2014	1000:1000	13,7875	758,425	764,413	-0,475	46,75	
16,10,2015	1000:1000	7,64286	759,957	766,043	0,166667	72	
16,10,2016	1000:1000	7,7875	760	766,137	0,2375	63,25	
16,10,2017	1000:1000	13,1	751,925	757,788	-0,314286	71,375	
16,10,2018	1000:1000	4,1625	764,638	770,825	0,8125	64,375	
16,10,2019	1000:1000	16,2125	760,575	766,538	-0,325	59,75	
16,10,2020	1000:1000	12,925	761,862	767,875	-0,35	49,75	
16,10,2021	1000:1000	10,925	762,562	768,625	-0,175	42,125	
16,10,2022	1000:1000	16,875	761,075	766,963	0,45	52,25	
16,10,2023	1000:1000	9,275	760,113	766,175	-0,775	62	
16,11,2005	1000:1000	2,1875	768,7	774,2		71,875	
16,11,2006	1000:1000	5,625	755,65	761,75		83,75	
16,11,2007	1000:1000	5,5625	764,7	770,862		69,375	
16,11,2008	1000:1000	1,4875	765,35	771,6		62,75	
16,11,2009	1000:1000	-1,3	763,812	770,15		49,875	
16,11,2010	1000:1000	7,375	768,275	774,45		76,5	
16,11,2011	1000:1000	-0,875	760,963	767,263		62,125	
16,11,2012	1000:1000	2,5	765,013	771,25		62,625	
16,11,2013	1000:1000	8,0875	761,85	767,938	0,6625	57,625	
16,11,2014	1000:1000	3,1	762,763	768,975	-0,6875	78,375	
16,11,2015	1000:1000	4,2625	756,375	762,513	-0,725	60,625	
16,11,2016	1000:1000	0,7375	761,225	767,462	0,5	61,25	
16,11,2017	1000:1000	3,7125	765,425	771,638	-0,025	61,5	
16,11,2018	1000:1000	-2,275	768,137	774,525	-0,25	42,25	
16,11,2019	1000:1000	-0,7625	771,325	777,737	0,1375	60,625	
16,11,2020	1000:1000	-8,0375	771,05	777,625	0,6625	52,5	
16,11,2021	1000:1000	1,62857	756,029	762,214	-0,716667	75,2857	
16,11,2022	1000:1000	1,15	763,2	769,438	0,675	56,5	
16,12,2005	1000:1000	0,6875	760,575	766,087		86,625	
16,12,2006	1000:1000	-0,475	767,975	774,3		88,375	
16,12,2007	1000:1000	-0,7875	757,4	763,675		79,125	
16,12,2008	1000:1000	-3,62857	763,414	769,5		90,1429	
16,12,2009	1000:1000	-2,775	763,525	769,888		72,5	
16,12,2010	1000:1000	0,8	761,662	767,825		66,625	
16,12,2011	1000:1000	-5,8875	771,475	778,1		69,75	
16,12,2013	1000:1000	-4,7625	764,712	771,162	1,175	71,625	
16,12,2014	1000:1000	-0,4375	764,85	771,125	0,0125	56,125	
16,12,2015	1000:1000	0,4125	760,838	767,112	0,5875	62,375	
16,12,2016	1000:1000	-4,825	759,075	766,038	0,8375	78	
16,12,2017	1000:1000	-12,3375	768,287	774,887	0,214286	81	
16,12,2018	1000:1000	1,775	766,425	772,725	-0,271429	89,75	
16,12,2019	1000:1000	-2,6	766,125	772,45	-0,15	84,875	
16,12,2020	1000:1000	-6,7	770,275	776,763	-0,45	63,5	
16,12,2021	1000:1000	1,0375	766,6	772,9	-0,975	79,75	
16,12,2022	1000:1000	-2,975	764,25	770,625	0,1875	59	
17,1,2006	1000:1000	-3,375	755,337	761,712		80,75	
17,1,2007	1000:1000	2,1	756,35	762,55		87,875	
17,1,2008	1000:1000	-9,3625	772,487	779,088		78,25	
17,1,2009	1000:1000	-8,6	764,25	770,75		76,5	
17,1,2010	1000:1000	-7,7875	771,137	777,675		72,625	
17,1,2011	1000:1000	-5,775	762,612	769,038		51,875	
17,1,2012	1000:1000	-2,3375	765,438	771,75		70,7143	
17,1,2013	1000:1000	-2,075	766,688	773,012	-1,33333	69,5	
17,1,2014	1000:1000	-2,8125	766,525	772,863	-1,3125	65,625	
17,1,2015	1000:1000	1,8625	756,35	762,525	0,7125	62,5	
17,1,2016	1000:1000	0,2875	768,975	775,3	0,375	57,375	
17,1,2017	1000:1000	-5,825	765,988	772,462	0,225	60,625	
17,1,2018	1000:1000	-11,7125	766,05	772,637	-0,55	77,25	
17,1,2019	1000:1000	4,3	751,888	758	-1,1875	76,5	
17,1,2020	1000:1000	-2,5625	770,362	776,75	-0,5625	73,375	
17,1,2021	1000:1000	2,0125	756,225	762,425	-0,95	62,625	
17,1,2022	1000:1000	-0,6875	760,75	767,05	0,6	81,625	
17,1,2023	1000:1000	-6,6375	768,612	775,1	-0,1125	46,5	
17,2,2005	1000:1000	-8,525	773,025	779,588		66,375	
17,2,2006	1000:1000	1,1375	752,95	759,112		79,5	
17,2,2007	1000:1000	0,6375	755,663	761,913		88,375	
17,2,2008	1000:1000	0,8625	764,263	770,538		82	
17,2,2009	1000:1000	3,7	762,412	768,575		65,125	
17,2,2010	1000:1000	1,2375	751,875	758,038		72,375	
17,2,2011	1000:1000	-8,975	760,4	766,913		76,25	
17,2,2012	1000:1000	-4,5875	753,5	759,987		69,625	
17,2,2013	1000:1000	0,3	754,688	760,95	0,175	62,625	
17,2,2014	1000:1000	-1,2875	757,363	763,6	-0,1375	70,75	
17,2,2015	1000:1000	2,575	760,65	766,8	0,4625	61,875	
17,2,2016	1000:1000	-0,5625	769	775,325	-0,6875	56,5	
17,2,2017	1000:1000	-2,4125	761,737	767,788	0,3875	63,5	
17,2,2018	1000:1000	-5,9375	770,85	777,363	-0,4375	61,75	
17,2,2019	1000:1000	-0,55	751,938	758,15	-0,216667	88,75	
17,2,2020	1000:1000	-0,425	771,625	777,988	0,475	76,75	
17,2,2021	1000:1000	6,5375	753,662	759,763	-0,9	69,125	
17,2,2022	1000:1000	-0,9	766,375	772,725	-0,5375	64,875	
17,2,2023	1000:1000	-0,325	763,65	769,938	0,85	65,75	
17,3,2005	1000:1000	9,4375	758,1	764,137		57,875	
17,3,2006	1000:1000	3,6625	761,5	767,712		57,125	
17,3,2007	1000:1000	8,3375	744,375	750,275		79	
17,3,2008	1000:1000	8,475	755,95	761,95		55,625	
17,3,2009	1000:1000	3,9125	756,95	763,075		74,125	
17,3,2010	1000:1000	7	757,275	763,388		66,625	
17,3,2011	1000:1000	1,0125	764,637	770,925		60	
17,3,2012	1000:1000	0,35	757,238	763,5		75,5	
17,3,2013	1000:1000	9,375	759,45	765,5	-0,8	59,125	
17,3,2014	1000:1000	10,0125	752,863	758,85	-1,0125	55	
17,3,2015	1000:1000	4,275	766,462	772,662	0,3125	54,125	
17,3,2016	1000:1000	3,9375	754,675	760,812	0,2375	59,125	
17,3,2017	1000:1000	5,725	757,788	763,938	-0,3125	47,75	
17,3,2018	1000:1000	6,45	755,413	761,525	-0,55	49,25	
17,3,2019	1000:1000	11,275	752,312	758,237	-0,3	63,5	
17,3,2020	1000:1000	11,2875	760,988	767,025	0,6125	50,125	
17,3,2021	1000:1000	1,15	764,387	770,638	-0,5125	54,875	
17,3,2022	1000:1000	0,675	760,038	766,325	0,8	84,5	
17,3,2023	1000:1000	11,675	757,775	763,787	-0,4375	39,25	
17,4,2005	1000:1000	20,85	752,263	758,025		43,5	
17,4,2006	1000:1000	16,0857	755,186	761,057		60,4286	
17,4,2007	1000:1000	13,875	759,562	765,513		68,875	
17,4,2008	1000:1000	4,9375	762,175	768,388		41,375	
17,4,2009	1000:1000	13,2	753,212	759,125		43,375	
17,4,2010	1000:1000	18,2375	759,863	765,713		42,125	
17,4,2011	1000:1000	16,8	758,125	763,975		39,875	
17,4,2012	1000:1000	23,4375	753,05	758,75		39,625	
17,4,2013	1000:1000	7,3625	759,338	765,438	-0,2375	63,875	
17,4,2014	1000:1000	13,1125	765,913	771,938	0,175	41,375	
17,4,2015	1000:1000	12,525	758,325	764,275	0,0375	55,25	
17,4,2016	1000:1000	15,9167	747,333	753,167	0,125	74,8333	
17,4,2017	1000:1000	15,325	761,112	767,038	0,1	39	
17,4,2018	1000:1000	11,55	760,613	766,587	0,45	41,125	
17,4,2019	1000:1000	16,4875	752,838	758,737	-0,7	43,875	
17,4,2020	1000:1000	18,1625	754,913	760,788	0,1375	41	
17,4,2021	1000:1000	20	758,262	764,075	0,2375	36,375	
17,4,2022	1000:1000	11,75	757,975	763,95	4,62593e-18	76,375	
17,4,2023	1000:1000	5,875	764,663	770,8	1,1375	43,75	
17,5,2005	1000:1000	25,075	758,638	763,7		43,875	
17,5,2006	1000:1000	22,35	759,45	765,212		53,875	
17,5,2007	1000:1000	15,625	760,462	766,271		55,625	
17,5,2008	1000:1000	23,675	755,688	761,4		39,375	
17,5,2009	1000:1000	23,2625	754,812	760,588		50,875	
17,5,2010	1000:1000	22,525	750,938	756,637		48,75	
17,5,2011	1000:1000	22,3875	757,087	762,863		47,125	
17,5,2012	1000:1000	22,85	751,113	756,738		42,125	
17,5,2013	1000:1000	25,4375	752,25	757,913	-0,5125	42,125	
17,5,2014	1000:1000	25,775	755,125	760,812	0,075	48,625	
17,5,2015	1000:1000	19,95	754,487	760,3	-0,3625	61,75	
17,5,2016	1000:1000	22,0333	752,517	758,25	0,55	60,5	
17,5,2017	1000:1000	17,2125	750,812	756,638	-0,0333333	72	
17,5,2018	1000:1000	23,2125	756,438	762,213	0,3	29,625	
17,5,2019	1000:1000	22,475	752,262	758	-0,1	59,25	
17,5,2020	1000:1000	21,5	752,425	758,162	-0,0857143	54	
17,5,2021	1000:1000	25,35	755,237	760,987	-0,275	35,625	
17,5,2022	1000:1000	23,5375	751,45	757,163	0,3625	37,5	
17,5,2023	1000:1000	17,3125	752,188	757,975	0,0571429	61,375	
17,6,2005	1000:1000	33,4	748,914	754,588		42,125	
17,6,2006	1000:1000	28,5125	752,825	758,413		43,375	
17,6,2007	1000:1000	28,0375	751,938	757,55		34,125	
17,6,2008	1000:1000	30,575	747,9	753,488		32	
17,6,2009	1000:1000	26,15	755,762	761,462		28,75	
17,6,2010	1000:1000	32,95	748,125	753,625		41,875	
17,6,2011	1000:1000	29,4375	751,037	756,637		42,75	
17,6,2012	1000:1000	31,6625	749,35	754,9		44,875	
17,6,2013	1000:1000	23,1	755	760,725	-0,225	32,75	
17,6,2014	1000:1000	29,4	759,175	764,837	1,04083e-17	43,875	
17,6,2015	1000:1000	27,6625	751,712	756,85	-0,45	43,875	
17,6,2016	1000:1000	27,5125	754,825	760,487	0,2625	37,125	
17,6,2017	1000:1000	28,15	749,725	755,337	0,525	36,75	
17,6,2018	1000:1000	28,25	746,775	752,388	-0,6125	30,125	
17,6,2019	1000:1000	27,275	750,875	756,475	-0,471429	35,625	
17,6,2020	1000:1000	23,6375	754,2	759,975	-0,1125	41,75	
17,6,2021	1000:1000	30,3125	752,413	758	-0,225	32,625	
17,6,2022	1000:1000	28,725	752,788	758,35	-0,1	26,875	
17,6,2023	1000:1000	30,35	745,112	750,625	-0,15	25,875	
17,7,2005	1000:1000	26,7125	753,263	758,95		37,875	
17,7,2006	1000:1000	29,525	752,875	758,45		46,875	
17,7,2007	1000:1000	31,425	749,486	755,087		44,5	
17,7,2008	1000:1000	28,65	747,413	753,038		49,5	
17,7,2009	1000:1000	28,3375	750,963	756,55		41	
17,7,2010	1000:1000	27,275	749,15	754,788		46,375	
17,7,2011	1000:1000	25,6125	748,413	754,1		42,5	
17,7,2012	1000:1000	31,5625	750,962	756,513		37,75	
17,7,2013	1000:1000	28,2875	751,375	756,987	0,0375	51,875	
17,7,2014	1000:1000	26,025	762,462	768,212	-0,225	45,875	
17,7,2015	1000:1000	31,5125	746,825	752,35	0,3625	40,625	
17,7,2016	1000:1000	30,4625	750,913	756,438	0,1125	43,625	
17,7,2017	1000:1000	26,75	756,3	762	0,225	36,125	
17,7,2018	1000:1000	31,6	746,875	752,4	0,1375	38,75	
17,7,2019	1000:1000	32,2	748	753,55	0,0125	30,25	
17,7,2020	1000:1000	31,7125	747,075	752,637	-6,93889e-18	48,25	
17,7,2021	1000:1000	30,775	752,763	758,325	-0,075	33,625	
17,7,2022	1000:1000	33,025	751,6	757,125	0,1	28,25	
17,7,2023	1000:1000	25,1	751,212	756,875	0,414286	56,625	
17,8,2005	1000:1000	27,05	752,713	758,363		45,5	
17,8,2006	1000:1000	22,625	760	765,788		43,875	
17,8,2007	1000:1000	25,675	754,688	760,363		38,875	
17,8,2008	1000:1000	28,825	755,087	760,725		37,125	
17,8,2009	1000:1000	26,7125	751,312	756,988		49	
17,8,2010	1000:1000	28,75	751,571	757,2		48,625	
17,8,2011	1000:1000	29,6375	748,362	753,938		45,75	
17,8,2012	1000:1000	28,3	749,875	755,525		41,375	
17,8,2013	1000:1000	25,4625	753,688	759,562	-0,2125	43,375	
17,8,2014	1000:1000	23,9625	754,8	760,537	0,175	44,625	
17,8,2015	1000:1000	26,575	749,225	754,85	-0,3875	43,125	
17,8,2016	1000:1000	26,225	753,312	758,962	-0,075	39,875	
17,8,2017	1000:1000	23,6625	756,875	762,663	0,1125	34,25	
17,8,2018	1000:1000	25,0375	753,875	759,6	-0,225	39,125	
17,8,2019	1000:1000	25,2875	756,2	760,963	0,7	42,5	
17,8,2020	1000:1000	21,3	752,363	758,125	-0,0375	48,5	
17,8,2021	1000:1000	26,7125	756,213	761,9	-0,25	41	
17,8,2022	1000:1000	25,0125	755,45	761,163	-0,0625	26	
17,8,2023	1000:1000	26,825	754,537	760,225	-0,375	42,375	
17,9,2005	1000:1000	22,5875	750,825	756,575		44,875	
17,9,2006	1000:1000	13,6125	755,637	761,562		67,375	
17,9,2007	1000:1000	21,3125	753,725	759,513		40,125	
17,9,2008	1000:1000	15,5875	754,8	760,688		54,75	
17,9,2009	1000:1000	19,7125	755,875	761,712		52,875	
17,9,2010	1000:1000	15,5125	762,388	768,325		43,125	
17,9,2011	1000:1000	18,8875	755,412	761,275		48,75	
17,9,2012	1000:1000	19,975	757,538	763,413		53,625	
17,9,2013	1000:1000	18,1	755,725	761,6	-0,15	45,625	
17,9,2014	1000:1000	21,2125	749,188	754,913	0,0625	43,875	
17,9,2015	1000:1000	18,225	755,413	761,325	-0,0125	54,375	
17,9,2016	1000:1000	16,225	757,075	762,987	-0,0857143	58,375	
17,9,2017	1000:1000	21,825	758,038	763,825	-0,075	40	
17,9,2018	1000:1000	19,9875	753,575	759,362	-0,25	37	
17,9,2019	1000:1000	21,3	757,062	762,862	-0,5	41,75	
17,9,2020	1000:1000	15,5625	758,75	764,688	0,566667	44,5	
17,9,2021	1000:1000	23,575	750,538	756,25	0,2875	40,5	
17,9,2022	1000:1000	19,8375	753,85	759,613	0,1375	43,875	
17,9,2023	1000:1000	18,25	757,4	763,263	-0,15	50,125	
17,10,2005	1000:1000	13,15	760,763	766,763		48,125	
17,10,2006	1000:1000	14,25	753,862	758,925		70,875	
17,10,2007	1000:1000	18,175	755,638	761,5		40,25	
17,10,2008	1000:1000	17,5875	752,675	758,513		51,125	
17,10,2009	1000:1000	13,725	763,188	769,188		39,75	
17,10,2010	1000:1000	14,95	753,163	759,025		71,125	
17,10,2011	1000:1000	15,3625	759,162	765,112		57,25	
17,10,2012	1000:1000	10,075	764,562	770,638		63,125	
17,10,2013	1000:1000	8,1375	762,45	768,475	-0,5625	55,75	
17,10,2014	1000:1000	15,275	753,262	759,15	-0,7625	48,5	
17,10,2015	1000:1000	6,075	764,062	770,238	0,3375	60,875	
17,10,2016	1000:1000	6,91429	762,029	768,171	0,3	83,1429	
